filename,store_name,store_address,store_code,taxpayer_name,voen,receipt_number,cashier_name,date,time,item_name,quantity,unit_price,line_total,subtotal,vat_18_percent,total_tax,nagdsiz,nagd,bonus,avans,nisye,queue_number,nka_model,nka_serial,fiscal_id,nmq_registration,refund_amount,refund_date,refund_time
EKVXckqdRoq1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,16.03.2023,22:52:38,İVANOVKA DOVGA 4506R,2000.0,158.0,3.1,6.08,,0.93,6.08,0.00,0.00,0.00,0.00,663,NBA FiscalBox,900119100844,EKVXckqdRoq1,0000007877,0.16,15.04.2023,06:56
EKVXckqdRoq1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,16.03.2023,22:52:38,LEZZET DUNYASI VİNEQ,1000.0,2.95,2.95,6.08,,0.93,6.08,0.00,0.00,0.00,0.00,663,NBA FiscalBox,900119100844,EKVXckqdRoq1,0000007877,0.16,15.04.2023,06:56
EKVXckqdRoq1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,16.03.2023,22:52:38,Paket Araz 27750 3 К,1000.0,0.03,0.03,6.08,,0.93,6.08,0.00,0.00,0.00,0.00,663,NBA FiscalBox,900119100844,EKVXckqdRoq1,0000007877,0.16,15.04.2023,06:56
E1acd9nBjXzX.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Quliyeva Gulnar,08.05.2023,13:55:01,,,,,9.32,,,9.32,0.00,0.00,0.00,0.00,492,İBM POS 700,41AVVK12,Elacd9nBiXzX,0000030116,0.19,07.06.2023,05:40
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,ROLLTON KARTOF PURES,1000.0,1380.0,180.0,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,BİG BON KARTOF PURE,1000.0,185.0,1.85,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,ETİ BURCAK KAKAO KRE,2.0,1.1,2.2,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,LEZİZ CEREZ BADAM 27,0.252,22.57,5.69,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,SIRAB QAZSIZ SU PET,2000.0,0.89,1.18,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,", LEZZET DUNYASI VİNEQ",2000.0,2.95,5.9,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,TENDİR COREYI EDED,1000.0,0.79,0.79,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
5ZC8mMDu2jce.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,30.03.2023,18:56:07,ƏDV-dən azad Paket Araz 31*60 5 K,1.0,0.05,0.05,19.46,,2.85,19.46,0.00,0.00,0.00,0.00,506,NBA FiscalBox,900119100844,52CBmMDu2/ce,0000007877,0.50,29.04.2023,07:03
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,"TENDİR COREYİ EDED 8,",1000.0,1.0,1.0,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,ƏDV-dən azad SHAFTALI NEKTARIN PR.,1694.0,7.14,1211.0,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,“Ticarət əlavəsi: 1896 AKTİVİA YOGURT 130 G,1000.0,119.0,149.0,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,İVANOVKA DOVGA 4506R,1000.0,155.0,1.55,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,DARDANEL FASULYELI T,2.0,5.69,11.38,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,SLAVYANKA PLASMAS 11.,1000.0,0.78,0.78,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,BAKILI QIZ DON.QEHVE,1.0,0.69,0.69,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
AVqBCJrTCM68.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,Paket Araz 31*60 5KG,1.0,0.05,0.05,28.75,,,28.75,0.00,0.00,0.00,0.00,732,NBA FiscalBox,900119100844,AVqBC)rTCM68,0000007877,0.43,21.06.2023,08:17
9Ty6wom4AnJk.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,SU SİRAB QAZSIZ ИТИ.,1.0,0.85,0.85,0.85,,0.13,0.85,0.00,0.00,0.00,0.00,227,IPOS AZ1001,ESOF000127,9Ty6inom4Anik,0000071135,0.02,08.08.2023,11:44
A67s97FGXjVE.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Piriyeva Roza,23.05.2023,08:39:01,SU SLAVYANKA TL QAZSIZ P,100.0,0.78,0.78,4.10,,0.63,4.10,0.00,0.00,0.00,0.00,236,İBM POS 700,41AVVK12,A67s97FGXİVE,0000030116,0.11,22.06.2023,11:21
A67s97FGXjVE.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Piriyeva Roza,23.05.2023,08:39:01,BATON TV/IX 500R,100.0,0.79,0.79,4.10,,0.63,4.10,0.00,0.00,0.00,0.00,236,İBM POS 700,41AVVK12,A67s97FGXİVE,0000030116,0.11,22.06.2023,11:21
A67s97FGXjVE.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Piriyeva Roza,23.05.2023,08:39:01,0 DONDURMA PLOMBİR VAFLİ,1.0,0.9,0.9,4.10,,0.63,4.10,0.00,0.00,0.00,0.00,236,İBM POS 700,41AVVK12,A67s97FGXİVE,0000030116,0.11,22.06.2023,11:21
A67s97FGXjVE.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Piriyeva Roza,23.05.2023,08:39:01,А2САКЕ XACAPURI PENDİR.,100.0,160.0,1.6,4.10,,0.63,4.10,0.00,0.00,0.00,0.00,236,İBM POS 700,41AVVK12,A67s97FGXİVE,0000030116,0.11,22.06.2023,11:21
A67s97FGXjVE.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Piriyeva Roza,23.05.2023,08:39:01,MAGAZA PAKETİ KİCİK,100.0,0.03,0.03,4.10,,0.63,4.10,0.00,0.00,0.00,0.00,236,İBM POS 700,41AVVK12,A67s97FGXİVE,0000030116,0.11,22.06.2023,11:21
A2wsXTuTko2X.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,26.12.2023,20:52:12,,,,,,,0.37,0.00,0.00,0.00,0.00,0.00,327,NBA FiscalBox,900120010265,A2visXTüTko2X,0000015497,0.06,26.01.2024,01:29
DWLxDtjuUnRf.jpeg,GRAND-MART,,1401395111-20002,GRAND-MART,1401395111,,Karimli Fatima,19.12.2023,22:04:01,,,,,,,1.28,8.37,0.00,0.00,0.00,0.00,405,NCR RealPOS XR7 (7703) KLR M-POS 1.05.90,0000039327,DV/LxDİİuUnRf,0000096602,0.22,19.01.2024,20:59
GrgtubtyhgSF.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,05.05.2023,22:06:42,,,,,,,,0.00,0.00,0.00,0.00,0.00,609,NBA FiscalBox,900119100844,GrgtubtyhgsF,0000007877,0.06,04.06.2023,08:37
455mNmFhAuEw.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,RAHMANZADA C.,12.05.2023,23:48:25,,,,,,,1.23,8.08,0.00,0.00,0.00,0.00,698,Мипсог Nixdorf BEETLE/M-II,530523153,455mNmFhAuEv:,0000023188,0.22,11.06.2023,07:54
4Mq4vTyd3eaF.jpeg,ARAZ,А21129 BAKI ŞƏHƏRİ,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,21.05.2023,19:18:22,,,,,,,3.20,0.00,0.00,0.00,0.00,0.00,530,NBA FiscalBox,900119100844,4MqdvTyd3eaF,0000007877,0.56,20.06.2023,08:54
C8Jh3QP4JHF1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,,,BAKILI QIZ DON.QEHVE,2000.0,0.69,1.38,12.41,,1.77,0.00,0.00,0.00,0.00,0.00,715,NBA FiscalBox,900119100843,C8)h3QP4)HF1,0000007875,0.31,18.06.2023,07:37
C8Jh3QP4JHF1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,,,İVANOVKA DOVGA 4506R,1000.0,155.0,155.0,12.41,,1.77,0.00,0.00,0.00,0.00,0.00,715,NBA FiscalBox,900119100843,C8)h3QP4)HF1,0000007875,0.31,18.06.2023,07:37
C8Jh3QP4JHF1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,,,LEZZET DUNYASI VİNEQ,1.0,2.95,2.95,12.41,,1.77,0.00,0.00,0.00,0.00,0.00,715,NBA FiscalBox,900119100843,C8)h3QP4)HF1,0000007875,0.31,18.06.2023,07:37
C8Jh3QP4JHF1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,,,DARDANEL FASULYELİ T,1.0,5.69,5.69,12.41,,1.77,0.00,0.00,0.00,0.00,0.00,715,NBA FiscalBox,900119100843,C8)h3QP4)HF1,0000007875,0.31,18.06.2023,07:37
C8Jh3QP4JHF1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,,,TENDİR COREYİ EDED,1000.0,0.79,0.79,12.41,,1.77,0.00,0.00,0.00,0.00,0.00,715,NBA FiscalBox,900119100843,C8)h3QP4)HF1,0000007875,0.31,18.06.2023,07:37
C8Jh3QP4JHF1.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,,,Paket Araz 31*60 5KG,1.0,0.05,0.05,12.41,,1.77,0.00,0.00,0.00,0.00,0.00,715,NBA FiscalBox,900119100843,C8)h3QP4)HF1,0000007875,0.31,18.06.2023,07:37
A6ytTrxiqnbo.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,27.03.2023,23:47:15,BANAN KG,1274.0,328.0,419.0,10.41,,0.47,0.00,0.00,0.00,0.00,0.00,785,NBA FiscalBox,900119100844,AöytTrxiqnbo,0000007877,0.08,26.04.2023,06:14
A6ytTrxiqnbo.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,27.03.2023,23:47:15,“Ticarət əlavəsi: 1896 BANAN KG,1074.0,3.28,353.0,10.41,,0.47,0.00,0.00,0.00,0.00,0.00,785,NBA FiscalBox,900119100844,AöytTrxiqnbo,0000007877,0.08,26.04.2023,06:14
A6ytTrxiqnbo.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,27.03.2023,23:47:15,“Ticarət əlavəsi: 1896 NAKHL SHAHEEN BAM XU,1.0,2.69,2.69,10.41,,0.47,0.00,0.00,0.00,0.00,0.00,785,NBA FiscalBox,900119100844,AöytTrxiqnbo,0000007877,0.08,26.04.2023,06:14
5BLvosgL3Mv2.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,SU SİRAB QAZSIZ ИТИ.,1.0,0.85,0.85,1.85,,,0.00,0.00,0.00,0.00,0.00,196,IPOS AZ1001,ESOF000127,5BLvosgL3MV2,0000071135,0.05,04.07.2023,10:09
5BLvosgL3Mv2.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,SAQQIZ ОКВИ EVKALİPT 36 (ədəd),1.0,1.0,1.0,1.85,,,0.00,0.00,0.00,0.00,0.00,196,IPOS AZ1001,ESOF000127,5BLvosgL3MV2,0000071135,0.05,04.07.2023,10:09
BUkjVt7TJSHk.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,09.05.2023,16:51:12,,,,,,,0.38,0.00,0.00,0.00,0.00,0.00,408,NBA FiscalBox,900119100844,,0000007877,0.07,08.06.2023,06:55
7mNWf2J6ZFiq.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,,,,,24.00,,3.66,24.00,0.00,0.00,0.00,0.00,183,IPOS AZ1001,ESOF000127,7mNVif2/62Fiq,0000071135,0.64,26.06.2023,08:35
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,ROM XAMA 2596 200 QR. (ədədi,1.0,219.0,219.0,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,ÜZÜN OMİİV SHO 23008 (ədəd),1.0,199.0,199.0,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,NAR MİNA SUPER KG (kg),2.202,4.49,9.89,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,ƏDV-dən azad VITA1000 Q QARAGILT. (ədəd),1.0,195.0,1.95,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,MUSTERİ PAKETİ 31:55 (ədəd),1.0,0.05,105.0,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,"SNICKERS МИМ5 KQ, (kg)",0.354,23.99,8.49,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
jABELpPHDhZT.jpeg,AZƏRBAYCAN,,1403051411-20006,AZƏRBAYCAN,1403051411,,HÜSEYNOV.,25.12.2023,17:05:44,"FACE TENDİR ORTA, (ədədi",1.0,58.0,175.0,25.81,,,25.81,0.00,0.00,0.00,0.00,386,Мипсог Nixdorf ВЕЕТИЕ/М-И1,530523183,fABELpPHDhZT,0000023179,0.40,25.01.2024,05:17
Es6HZUh8kGx5.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,09.03.2023,21:49:47,SIRAB QAZSIZ SU PET,2000.0,0.85,170.0,6.46,,0.86,6.46,0.00,0.00,0.00,0.00,629,NBA FiscalBox,900119100844,Es6HZUh8kGx5,0000007877,0.15,08.04.2023,05:58
Es6HZUh8kGx5.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,09.03.2023,21:49:47,ММАМОУКА DOVGA 2006R,2.0,0.66,1.32,6.46,,0.86,6.46,0.00,0.00,0.00,0.00,629,NBA FiscalBox,900119100844,Es6HZUh8kGx5,0000007877,0.15,08.04.2023,05:58
Es6HZUh8kGx5.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,09.03.2023,21:49:47,ROMASHKA XAMA 2596 20,1.0,2.6,2.6,6.46,,0.86,6.46,0.00,0.00,0.00,0.00,629,NBA FiscalBox,900119100844,Es6HZUh8kGx5,0000007877,0.15,08.04.2023,05:58
Es6HZUh8kGx5.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,09.03.2023,21:49:47,TENDİR COREYİ EDED,1.0,0.79,0.79,6.46,,0.86,6.46,0.00,0.00,0.00,0.00,629,NBA FiscalBox,900119100844,Es6HZUh8kGx5,0000007877,0.15,08.04.2023,05:58
Es6HZUh8kGx5.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Zohra Babayeva,09.03.2023,21:49:47,ƏDV-dən azad Paket Araz 31*60 5 K,1.0,0.05,0.05,6.46,,0.86,6.46,0.00,0.00,0.00,0.00,629,NBA FiscalBox,900119100844,Es6HZUh8kGx5,0000007877,0.15,08.04.2023,05:58
7X97ACHeUV6P.jpeg,DOKTA MƏHDUD,,1401425191-14017,DOKTA MƏHDUD,1401425191,,,26.04.2023,13:46:33,,,,,5.86,,,5.86,0.00,0.00,0.00,0.00,60,NBA FiscalBox,900121010741,7X97ACHeUVSP,0000090258,0.16,28.05.2023,01:39
BeKhPrwsZtzb.jpeg,SSİ RETAİL,,1000143741-16002,SSİ RETAİL,1000143741,,Api,18.12.2023,18:30:52,TC-uni-black-L1,1.0,2499.0,24.99,24.99,,,24.99,0.00,0.00,0.00,0.00,123,TPS575 Smart POS,2001G57500302395,BekhPrusZtzb.,0000091819,0.67,19.01.2024,09:44
Bmh6Xs9R4JPE.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,18.05.2023,22:17:39,,,,,,,,0.00,0.00,0.00,0.00,0.00,571,NBA FiscalBox,900119100844,Bmh6Xs9R4)PE,0000007877,0.19,17.06.2023,12:19
CwwRhBbWg5Sf.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,24.04.2023,22:31:40,SIRAB QAZSIZ SU PET,2000.0,0.8,1.6,2.39,,0.24,2.39,0.00,0.00,0.00,0.00,654,NBA FiscalBox,900119100843,СилиАҺВБИЈӘ551,0000007875,0.04,24.05.2023,06:03
CwwRhBbWg5Sf.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Agos Bagirov,24.04.2023,22:31:40,TENDİR COREYI EDED,1000.0,0.79,0.79,2.39,,0.24,2.39,0.00,0.00,0.00,0.00,654,NBA FiscalBox,900119100843,СилиАҺВБИЈӘ551,0000007875,0.04,24.05.2023,06:03
9La1t95fVigf.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,SU SİRAB QAZSIZ ИТИ.,1.0,0.85,0.85,1.85,,,0.00,0.00,0.00,0.00,0.00,322,IPOS AZ1001,ESOF000127,9La1t95fVigf,0000071135,0.05,10.07.2023,08:39
9La1t95fVigf.jpeg,ANC GROUP,,1701102351-14010,ANC GROUP,1701102351,,,,,SAQQIZ ОАВГ VVHİTE SPEAR (ədəd),1.0,1.0,1.0,1.85,,,0.00,0.00,0.00,0.00,0.00,322,IPOS AZ1001,ESOF000127,9La1t95fVigf,0000071135,0.05,10.07.2023,08:39
9iEG1QZyEFAi.jpeg,ARAZ,,1001994141-20019,ARAZ,1001994141,,Eliyar Memmedov,10.06.2023,10:14:55,SIRAB QAZSIZ SU PET,4000.0,0.5,2.0,3.00,,,0.00,0.00,0.00,0.00,0.00,187,NBA FiscalBox,900120010612,9iEG1QZyEFAi,0000022720,0.08,10.07.2023,12:00
9iEG1QZyEFAi.jpeg,ARAZ,,1001994141-20019,ARAZ,1001994141,,Eliyar Memmedov,10.06.2023,10:14:55,ORBİT SAQQIZ SPEARMI,1000.0,1.0,1.0,3.00,,,0.00,0.00,0.00,0.00,0.00,187,NBA FiscalBox,900120010612,9iEG1QZyEFAi,0000022720,0.08,10.07.2023,12:00
7NDVdr31esAC.jpeg,AL MARKET,AZ1129 BAKI ŞƏHƏRİ,,AL MARKET,1005498281,,,,,BETA CAY EARL GREY 50 О 2,1.0,2.25,225.0,3.22,,0.49,0.00,0.00,0.00,0.00,0.00,166,NBA FiscalBox,900119090124,7NDVdr316sAC,0000002533,0.09,01.02.2024,01:28
7NDVdr31esAC.jpeg,AL MARKET,AZ1129 BAKI ŞƏHƏRİ,,AL MARKET,1005498281,,,,,MUSTERİ TORBASI KİCİK (ədəd),1.0,0.03,0.03,3.22,,0.49,0.00,0.00,0.00,0.00,0.00,166,NBA FiscalBox,900119090124,7NDVdr316sAC,0000002533,0.09,01.02.2024,01:28
7NDVdr31esAC.jpeg,AL MARKET,AZ1129 BAKI ŞƏHƏRİ,,AL MARKET,1005498281,,,,,SUN SALFET 2225CM 135::1 (ədəd),1.0,0.94,0.94,3.22,,0.49,0.00,0.00,0.00,0.00,0.00,166,NBA FiscalBox,900119090124,7NDVdr316sAC,0000002533,0.09,01.02.2024,01:28
GiSWri6ozctN.jpeg,PROMART Məhdud,,,PROMART Məhdud,1702278621,,Quliyeva Gulnar,15.05.2023,14:07:37,,,,,5.67,,,5.67,0.00,0.00,0.00,0.00,507,İBM POS 700,41AVVK12,GiSyiri6ozctN,0000030116,0.02,14.06.2023,05:03
CZJsxBLAhv6e.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Vaxt:,,,İVANOVKA DOVGA 4506R,2.0,155.0,310.0,7.52,,1.15,7.52,0.00,0.00,0.00,0.00,,NBA FiscalBox,900119100843,CZ)sxBLAhv6e,0000007875,,,
CZJsxBLAhv6e.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Vaxt:,,,EHRMANN SMETANOVNA X,1.0,2.5,2.5,7.52,,1.15,7.52,0.00,0.00,0.00,0.00,,NBA FiscalBox,900119100843,CZ)sxBLAhv6e,0000007875,,,
CZJsxBLAhv6e.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Vaxt:,,,GREEN RAY YASHIL МОХ,1.0,1.89,1.89,7.52,,1.15,7.52,0.00,0.00,0.00,0.00,,NBA FiscalBox,900119100843,CZ)sxBLAhv6e,0000007875,,,
CZJsxBLAhv6e.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Vaxt:,,,Paket Araz 27*50 3 K,1.0,0.03,0.03,7.52,,1.15,7.52,0.00,0.00,0.00,0.00,,NBA FiscalBox,900119100843,CZ)sxBLAhv6e,0000007875,,,
AEvGU2mWuNEe.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,3563,Agos Bagirov,03.06.2023,22:48:06,,,,,,,1.13,0.00,0.00,0.00,0.00,0.00,445,NBA FiscalBox,900120010265,AEVGU2mVVuNEe,0000015497,0.20,03.07.2023,07:31
4fjBcM3jed4D.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,330264,Zohra Babayeva,18.12.2023,21:20:31,,,,,,,1.30,8.54,0.00,0.00,0.00,0.00,248,NBA FiscalBox,900119100844,4fiBcM3)ed4D,0000007877,0.23,19.01.2024,09:43
HNZdbYNj18hu.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,2582,Zohra Babayeva,02.06.2023,22:07:57,İVANOVKA DOVGA 4506R,2000.0,158.0,3.1,7.58,,1.04,7.58,0.00,0.00,0.00,0.00,608,NBA FiscalBox,900120010265,HNZdbYNi18hu,0000015497,0.18,02.07.2023,07:48
HNZdbYNj18hu.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,2582,Zohra Babayeva,02.06.2023,22:07:57,LEZZET DUNYASI VİNEQ,1000.0,2.95,2.95,7.58,,1.04,7.58,0.00,0.00,0.00,0.00,608,NBA FiscalBox,900120010265,HNZdbYNi18hu,0000015497,0.18,02.07.2023,07:48
HNZdbYNj18hu.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,2582,Zohra Babayeva,02.06.2023,22:07:57,BAKILI QIZ DON.QEHVE,1.0,0.69,0.69,7.58,,1.04,7.58,0.00,0.00,0.00,0.00,608,NBA FiscalBox,900120010265,HNZdbYNi18hu,0000015497,0.18,02.07.2023,07:48
HNZdbYNj18hu.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,2582,Zohra Babayeva,02.06.2023,22:07:57,TENDİR COREYİ EDED,1000.0,0.79,0.79,7.58,,1.04,7.58,0.00,0.00,0.00,0.00,608,NBA FiscalBox,900120010265,HNZdbYNi18hu,0000015497,0.18,02.07.2023,07:48
HNZdbYNj18hu.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,2582,Zohra Babayeva,02.06.2023,22:07:57,ƏDV-dən azad Paket Araz 31*60 5KG,1.0,0.05,0.05,7.58,,1.04,7.58,0.00,0.00,0.00,0.00,608,NBA FiscalBox,900120010265,HNZdbYNi18hu,0000015497,0.18,02.07.2023,07:48
